term;term.soort;term.status;bron;term.nummer;scope_note
Delfts Schoonhoven;geografisch trefwoord;niet gedefinieerd;"";"";""
Chokier;geografisch trefwoord;descriptor;http://vocab.getty.edu/tgn/;7248989;""
make-updoos;objectnaam;non-descriptor;"";"";""
fietsstoeltje;objectnaam;non-descriptor;"";"";""
haarsnijmachine;objectnaam;non-descriptor;"";"";""
papillottentang;objectnaam;non-descriptor;"";"";""
Henleykaai (Gent);geografisch trefwoord;descriptor;https://id.erfgoed.net/themas/;3200;""
Heernislaan (Gent);geografisch trefwoord;descriptor;https://id.erfgoed.net/themas/;3197;""
uitbeenmes;objectnaam;descriptor;http://vocab.getty.edu/aat/;300199915;Kleine messen met een smal lemmet die worden gebruikt voor het verwijderen van botten uit vlees en graten uit vis of soortgelijke voedingswaren. (aat)
schoenenborstel;objectnaam;non-descriptor;"";"";""
WC.EET.ALG;CLASS;niet gedefinieerd;"";"";""
Meulestede;geografisch trefwoord;descriptor;http://vocab.getty.edu/tgn/;7252184;""
nachtkastje;objectnaam;descriptor;http://vocab.getty.edu/aat/;300039745;Klein kastje naast het bed.
gondel;onderwerp;descriptor;http://vocab.getty.edu/aat/;300212742;"Lange, smalle, tweezijdig asymmetrische platbodems met een hoge decoratieve boeg; voortbewogen met een enkele wrikriem en gebruikt als watertaxi's in de kanalen van Venetië."
inhalatietoestel;objectnaam;non-descriptor;"";"";""
irrigator;objectnaam;descriptor;http://vocab.getty.edu/aat/;300426586;Toestel voor het reinigen van wonden en het uitspoelen van lichaamsholten (m.n. van de blaas, de schede en de dikke darm.
Terdonk;geografisch trefwoord;niet gedefinieerd;"";"";""
scheermesje;objectnaam$onderwerp;non-descriptor;http://vocab.getty.edu/aat/;300024919;Mesje voor een veiligheidsscheermes.
tuinier;onderwerp;niet gedefinieerd;"";"";""
bouwdoos;objectnaam;niet gedefinieerd;"";"";""
forceps;objectnaam;non-descriptor;"";"";""
Wissembourg;geografisch trefwoord;niet gedefinieerd;"";"";""
Recollettenlei (Gent);geografisch trefwoord;descriptor;https://id.erfgoed.net/themas/;2955;""
Buckingham;geografisch trefwoord;niet gedefinieerd;"";"";""
grapefruitmesje;objectnaam;non-descriptor;"";"";""
kruidenhakmes;objectnaam;non-descriptor;"";"";""
calculator;objectnaam;non-descriptor;"";"";""
inhalatieapparaat;objectnaam;non-descriptor;"";"";""
windvaan;objectnaam;non-descriptor;"";"";""
spinnen;onderwerp;descriptor;http://vocab.getty.edu/aat/;300053661;""
briquet;onderwerp$objectnaam;non-descriptor;"";"";""
caravan;onderwerp;descriptor;http://vocab.getty.edu/aat/;300134178;Gebruik voor niet-gemotoriseerde verrijdbare voertuigen aan die niet meer dan 2.5 meter breed en 10 meter lang zijn, ontworpen als tijdelijke woningen voor op reis of recreatieve doeleinden.
Rooigemlaan (Gent);geografisch trefwoord;descriptor;https://id.erfgoed.net/themas/;3270;""
Dendermondsesteenweg (Gent);geografisch trefwoord;descriptor;https://id.erfgoed.net/themas/;3169;""
Lokeren;geografisch trefwoord$plaats;descriptor;http://vocab.getty.edu/tgn/;7242187;""
Corduwaniersstraat (Gent);geografisch trefwoord;descriptor;https://id.erfgoed.net/themas/;2862;""
Veerstraat (Gent);geografisch trefwoord;descriptor;https://id.erfgoed.net/themas/;3430;""
Palingstraat (Gent);geografisch trefwoord;descriptor;https://id.erfgoed.net/themas/;2746 ;voormalige groenebriel
Brusselsepoortstraat (Gent);geografisch trefwoord;descriptor;https://id.erfgoed.net/themas/;2720;""
Grasbrug (Gent);geografisch trefwoord;niet gedefinieerd;"";"";""
Rodelijvekensstraat (Gent);geografisch trefwoord;descriptor;https://id.erfgoed.net/themas/;2807;""
boterkuip;objectnaam;niet gedefinieerd;Van Dale;"";Kuipje waarin huishoudboter verpakt wordt.
geweven;techniek;niet gedefinieerd;"";"";""
geborduurd;techniek$onderwerp;non-descriptor;http://vocab.getty.edu/aat/;300053653;""
Moeskroen;geografisch trefwoord;descriptor;http://vocab.getty.edu/tgn/;7007962;""
genaaid;techniek;niet gedefinieerd;"";"";""
Melle-Vogelhoek;geografisch trefwoord;niet gedefinieerd;"";"";""
Anzegem;geografisch trefwoord$plaats;descriptor;http://vocab.getty.edu/tgn/;7244717;""
Gijzelbrechtegem;geografisch trefwoord;niet gedefinieerd;"";"";""
Lindenlei (Gent);geografisch trefwoord;descriptor;https://id.erfgoed.net/themas/;3083;""
Gyseghem;geografisch trefwoord;niet gedefinieerd;"";"";""
heibelmaker;onderwerp;niet gedefinieerd;"";"";""
gehaakt;techniek;niet gedefinieerd;"";"";""
leisteen;materiaal;descriptor;http://vocab.getty.edu/aat/;300011646;""
broodtrog;objectnaam;non-descriptor;"";"";""
taartdoos;objectnaam;niet gedefinieerd;Bakkerijmuseum Veurne;"";Deze dozen werden door de bakkers gebruikt om taarten aan huis te leveren (kwestie van ze te beschermen tijdens de broodronde). Soms zijn deze taartdozen dubbelwandig.  In de holle ruimte werd er grof zout en ijsblokken gestopt.  Hierdoor ging de temperatuur dalen tot ongeveer -20°C.  Deze dubbele wand is dan ook voorzien van een soort van aflaat of stop zodat het gesmolten ijswater eruit kon.  Deze soort taartdozen werd gebruikt om ijstaarten te vervoeren.
gietvorm;objectnaam;descriptor;http://vocab.getty.edu/aat/;300023108;Vorm waarin gesmolten metaal enz. gegoten wordt om het de verlangde gedaante te geven. (van dale)
wafeltang;objectnaam;descriptor;http://vocab.getty.edu/aat/;300200162;IJzeren tangen met lange handvatten en een uiteinde met een mal die tijdens het bakken in de wafel wordt gedrukt.
CG.TECH.PRO;CLASS;niet gedefinieerd;"";"";""
naaigaren;objectnaam;niet gedefinieerd;Van Dale;"";Garen waarmee men naait.
handwerkgerei;objectcategorie;niet gedefinieerd;"";"";Benodigdheden om te borduren, te haken, naaien, breien, ...
kaarsepan;objectnaam;non-descriptor;"";"";""
lijkbaarkandelaar;objectnaam;non-descriptor;"";"";""
wandarm;objectnaam;non-descriptor;"";"";""
kaarsschild;objectnaam;non-descriptor;"";"";""
luchter;objectnaam;non-descriptor;"";"";""
kandelaber;objectnaam$onderwerp;non-descriptor;"";"";""
erving;verwervingsmethode;niet gedefinieerd;"";"";""
hoes;objectnaam;non-descriptor;"";"";""
doopvontgalg;objectnaam;non-descriptor;"";"";""
graf;onderwerp;descriptor;http://vocab.getty.edu/aat/;300005907;"Uitgravingen in de grond die worden gebruikt voor begraving; gebruik 'graftombes' voor constructies die zijn opgebouwd op of rond een graf. "
voile;objectnaam$onderwerp;non-descriptor;"";"";""
vrouwenkleding;objectcategorie$onderwerp;niet gedefinieerd;"";"";""
zakkapelletje;objectnaam;non-descriptor;"";"";""
marine;$onderwerp;non-descriptor;"";"";""
fort;"";niet gedefinieerd;"";"";""
Serskamp;geografisch trefwoord$onderwerp;niet gedefinieerd;"";"";""
matchbox;objectnaam;non-descriptor;"";"";""
bijbelprent;objectnaam;niet gedefinieerd;SKKN$MOVE;"";Devotieprent waarop een bijbelse geschiedenis wordt naverteld aan de hand van een voorstelling en een kort rijm.(SKKN)
Syrië;geografisch trefwoord;descriptor;http://vocab.getty.edu/tgn/;1000140;""
gebeeldhouwd;techniek;niet gedefinieerd;"";"";""
tekst in beeld;trefwoord;niet gedefinieerd;"";"";""
deur;onderwerp;descriptor;http://vocab.getty.edu/aat/;300002803;""
Deens;taal;niet gedefinieerd;"";"";""
synthetische stof;materiaal;niet gedefinieerd;"";"";""
Kruideniersstraat (Gent);geografisch trefwoord;niet gedefinieerd;"";"";""
Lange Boomgaardstraat (Gent);geografisch trefwoord;descriptor;https://id.erfgoed.net/themas/;2778;""
Schoenlapperstraat (Gent);geografisch trefwoord;niet gedefinieerd;"";"";""
poppenwieg;objectnaam;niet gedefinieerd;Van Dale;"";Wieg voor een pop.
potloodhouder;objectnaam;descriptor;http://vocab.getty.edu/aat/;300022515;Cilinders waarin voorwerpen, zoals een staafje grafiet of zilver, kunnen worden gezet en op verschillende manieren kunnen worden vastgehouden.
Hoornstraat (Gent);geografisch trefwoord;descriptor;https://id.erfgoed.net/themas/;2893;""
oog;"";descriptor;http://vocab.getty.edu/aat/;300400484;Gepaarde, ronde zichtorganen in het menselijk hoofd of de koppen van andere gewervelde dieren. De term kan ook verwijzen naar verschillende soorten visuele of licht detecterende organen bij ongewervelde dieren. 
letterbok;objectnaam;non-descriptor;"";"";""
hindernis;objectnaam;descriptor;http://vocab.getty.edu/aat/;300005043;"Belemmering, stoornis, m.n. iets dat het voortgaan belemmert. Iets dat aanstoot of ergernis geeft. (Van Dale)
Objecten of verzamelingen objecten die afscheiden, apart houden, afbakenen of dienst doen als barricades. (AAT)"
zoolleermes;objectnaam;non-descriptor;"";"";""
naaispaan;objectnaam;non-descriptor;"";"";""
wielersport;onderwerp;niet gedefinieerd;"";"";""
materniteit;onderwerp;non-descriptor;"";"";""
Oost-Vlaanderen;geografisch trefwoord;descriptor;http://vocab.getty.edu/tgn/;7003457;""
theeverwarmer;objectnaam;non-descriptor;"";"";""
lans;"";descriptor;http://vocab.getty.edu/aat/;300037029;""
Isaak;onderwerp;niet gedefinieerd;"";"";""
foto;objectnaam$trefwoord$onderwerp$type objectnaam;descriptor;http://vocab.getty.edu/aat/;300046300;" Niet-bewegende afbeeldingen vervaardigd met van stralingsgevoelige materialen (gevoelig voor licht, elektronenstralen of nucleaire straling), met uitzondering van reproductieve afdrukken van documenten en technische tekeningen. Gebruik daarvoor termen, die bijeengebracht zijn onder 'reprografische kopieën'. Foto's kunnen positief of negatief zijn, ondoorschijnend of transparant (in vaktermen: opzicht of doorzicht). (AAT)
Opname of afdruk van een fotografische opname. (Van Dale)"
autosport;onderwerp;niet gedefinieerd;"";"";""
motorsport;onderwerp;descriptor;https://www.wikidata.org/entity/;Q5367;""
tingieterij;onderwerp;niet gedefinieerd;"";"";""
zwart-wit;trefwoord;niet gedefinieerd;"";"";""
kraag;objectnaam;niet gedefinieerd;Van Dale;"";(Afzonderlijk) kledingstuk dat de hals bedekt en omsluit, vooral als versiering, vroeger ook door mannen gedragen, thans alleen als 'losse kraag' door vroouwen en kinderen (meisjes). (Als deel van een kledingstuk) omgevouwen of opstaande rand langs de halsopening van een jas, japon, overhemd e.d., m.n. van een overjas.
Turnhout;geografisch trefwoord$plaats;descriptor;http://vocab.getty.edu/tgn/;7008018;""
koloniale oorlogen;gebeurtenis;niet gedefinieerd;"";"";""
Merlijn;onderwerp;niet gedefinieerd;"";"";""
kruidenier;onderwerp;descriptor;http://vocab.getty.edu/aat/;300379119;Winkeliers die in grote hoeveelheden inkopen en verkopen, vooral voedingswaren, zoals kruiden, gedroogde vruchten, suiker, etc., maar ook andere artikelen voor huishoudelijk gebruik. Vaak verkopen ze geen producten die in gespecialiseerde winkels worden verkocht.
management;onderwerp;niet gedefinieerd;"";"";""
serre;onderwerp;niet gedefinieerd;"";"";""
Abyssinia;geografisch trefwoord;non-descriptor;"";"";""
dochter;onderwerp;niet gedefinieerd;"";"";""
misdadiger;onderwerp;niet gedefinieerd;"";"";""
bakkerij;onderwerp;descriptor;http://vocab.getty.edu/aat/;300005291;""
Vrijdag;onderwerp;niet gedefinieerd;"";"";""
Namen;geografisch trefwoord$plaats$onderwerp;descriptor;http://vocab.getty.edu/tgn/;7007960;""
kapitein;onderwerp;niet gedefinieerd;"";"";""
raffia;materiaal;descriptor;http://vocab.getty.edu/aat/;300014051;""
proppenschieter;objectnaam;niet gedefinieerd;Van Dale;"";Koker (van vlierhout) waarmee kinderen proppen, kurken, e.d. wegblazen.
kindermuts;objectnaam;descriptor;http://vocab.getty.edu/aat/;300210717;Hoofddeksel voor kinderen.
kauwgom;objectnaam;non-descriptor;"";"";""
mouw;objectnaam;descriptor;http://vocab.getty.edu/aat/;300210530;Elk van de delen van een kledingstuk waarin de arm wordt gestoken, armbekleedsel.
Wemmel;plaats;descriptor;http://vocab.getty.edu/tgn/;7029561;""
lijm;onderwerp;descriptor;http://vocab.getty.edu/aat/;300014815;Een onzuivere proteïne verkregen door hydrolyse van collagene materialen zoals huid, been en bindweefsel door verschillende methoden.
simileer;materiaal;niet gedefinieerd;"";"";""
Jerusalem;geografisch trefwoord;descriptor;http://vocab.getty.edu/tgn/;7001371;""
Assebroek;geografisch trefwoord;descriptor;http://vocab.getty.edu/tgn/;1026294;""
borstboor;objectnaam;niet gedefinieerd;Van Dale;"";Borstboormachine: handboormachine die met de borst aangeduwd wordt.
Zweeds;taal;niet gedefinieerd;"";"";""
Italiaans;taal;descriptor;http://vocab.getty.edu/aat/;300111198;""
Indonesië;geografisch trefwoord;descriptor;http://vocab.getty.edu/tgn/;1000116;""
dierentuin;onderwerp;descriptor;http://vocab.getty.edu/aat/;300312333;Instellingen die tuinen, parken of andere terreinen beheren, waar wilde dieren en soms ook huisdieren worden gehouden voor openbare vertoning, meestal in afgesloten verblijven.
Hebreeuws;taal;niet gedefinieerd;"";"";""
kelder;onderwerp;niet gedefinieerd;"";"";""
festiviteit;onderwerp;non-descriptor;"";"";""
dynastie;onderwerp;niet gedefinieerd;"";"";""
moraal;motief;niet gedefinieerd;"";"";""
Château-Thierry;plaats;descriptor;http://vocab.getty.edu/tgn/;7009027;""
humor;motief$onderwerp;niet gedefinieerd;"";"";""
Ethiopië;geografisch trefwoord$plaats;descriptor;http://vocab.getty.edu/tgn/;7000489;""
slagveld;onderwerp;niet gedefinieerd;"";"";""
Siberië;geografisch trefwoord;niet gedefinieerd;"";"";""
Hasselt;geografisch trefwoord$plaats;descriptor;http://vocab.getty.edu/tgn/;7006947;""
pletmachine;objectnaam;non-descriptor;"";"";""
optimist;onderwerp;niet gedefinieerd;"";"";""
Tonkin;geografisch trefwoord$onderwerp;niet gedefinieerd;"";"";""
Pont-à-Mousson;geografisch trefwoord;descriptor;http://vocab.getty.edu/tgn/;7009438;""
arend;dier;descriptor;http://vocab.getty.edu/aat/;300250049;""
produktverpakking;objectnaam;non-descriptor;"";"";""
rund;dier$onderwerp;niet gedefinieerd;"";"";""
melk;onderwerp;descriptor;http://vocab.getty.edu/aat/;300191622;Witte of geelachtig witte vloeistof die wordt afgescheiden door de borstklieren van vrouwelijke zoogdieren.
haas;dier$onderwerp;descriptor;http://vocab.getty.edu/aat/;300250216;""
spook;onderwerp;descriptor;http://vocab.getty.edu/aat/;300379162;""
Bahama's;geografisch trefwoord;niet gedefinieerd;"";"";""
Mexico;geografisch trefwoord$onderwerp;descriptor;http://vocab.getty.edu/tgn/;7005560;""
CG.TECH.MAT;CLASS;niet gedefinieerd;"";"";""
beul;onderwerp;niet gedefinieerd;"";"";""
bibliotheek;onderwerp;niet gedefinieerd;"";"";""
ezel;dier$onderwerp;descriptor;http://vocab.getty.edu/aat/;300265959;""
kinderbed;objectnaam;descriptor;http://vocab.getty.edu/aat/;300165757;Bedje voor kinderen. Vaak met een hoge rand en spijlers aan de zijkant. (hva)
strandbal;objectnaam;descriptor;https://www.wikidata.org/entity/;Q650736;Grote, opblaasbare bal voor spel op strand.
koe;dier$onderwerp;descriptor;http://vocab.getty.edu/aat/;300250120;""
kangoeroe;dier$onderwerp;descriptor;https://www.wikidata.org/entity/;Q5070208;""
fazant;onderwerp;niet gedefinieerd;"";"";""
muilezel;dier;non-descriptor;"";"";""
kinderschrik;onderwerp;non-descriptor;"";"";""
theater;onderwerp;descriptor;http://vocab.getty.edu/aat/;300417582;""
ballonkunstenaar;beroep;niet gedefinieerd;Dictionnaire de Cirque (Arts des 2 mondes);"";Artiest die ballonnen van verschillende maten en kleuren op amusante wijze omvouwt tot allerlei figuren, life voor een publiek. Vaak is het een clown die deze vouwkunsten uitvoert.
Lourdes;geografisch trefwoord$onderwerp;descriptor;http://vocab.getty.edu/tgn/;1034125;""
walvis;dier;niet gedefinieerd;"";"";""
ALG.ALG.BEL;CLASS;niet gedefinieerd;"";"";""
kameel;dier;descriptor;http://vocab.getty.edu/aat/;300343842;Een van de twee levende soorten uit het genus der kamelen (de andere is de dromedaris). Het dier heeft twee bulten en is inheems in de steppen van Centraal-Azië. de kameel wordt op grote schaal gebruikt als lastdier. Men denkt dat hij al enige tijd voor 2500 v.Chr. is gedomesticeerd in het gebied van het huidige Iran. In sommige classificaties gebruikt men de naam Camelus ferus voor de wilde kameel. 
reiger;dier;descriptor;http://vocab.getty.edu/aat/;300250066;""
nijlpaard;dier;descriptor;http://vocab.getty.edu/aat/;300310418;""
hyena;dier;niet gedefinieerd;"";"";""
tovernimf;onderwerp;non-descriptor;"";"";""
scheermes;objectnaam$onderwerp;descriptor;http://vocab.getty.edu/aat/;300236438;Scherpe voorwerpen die met de hand worden bediend of die op elektriciteit werken en speciaal worden gebruikt voor het scheren van het gezicht en benen of het bijknippen van haar. 
jaguar;dier;niet gedefinieerd;"";"";""
slang (dier);dier$onderwerp;descriptor;https://www.wikidata.org/entity/;Q2102;""
eekhoorn;dier$onderwerp;descriptor;https://www.wikidata.org/entity/;Q9482;""
Noordpool;geografisch trefwoord$onderwerp;niet gedefinieerd;"";"";""
zebra;dier;descriptor;http://vocab.getty.edu/aat/;300265992;""
zeeleeuw;dier;descriptor;http://vocab.getty.edu/aat/;300440740;""
Noors;taal;niet gedefinieerd;"";"";""
Pools;taal;niet gedefinieerd;"";"";""
haven;onderwerp;descriptor;http://vocab.getty.edu/aat/;300008678;Beschut liggende inlaten van water die bescherming tegen wind en zee bieden en voldoende diepte hebben zodat schepen voor anker kunnen gaan.
Guldensporenslag;gebeurtenis$onderwerp;niet gedefinieerd;"";"";""
Jarville - Nancy;geografisch trefwoord;niet gedefinieerd;"";"";""
chromotypografie;techniek;niet gedefinieerd;Gascoigne, Prentkunst en drukwerk  (1988:42a.b);"";Allerlei soorten kleurendrukwerk dat gedeeltelijk of uitsluitend van metalen hoogdrukvormen gedrukt  is.
Hongaars;taal;niet gedefinieerd;"";"";""
eetgerei;objectcategorie;descriptor;https://www.wikidata.org/entity/;Q851782;""
spanwijdte;afmeting;niet gedefinieerd;"";"";""
Russisch;taal;niet gedefinieerd;"";"";""
zwaan;dier$onderwerp;descriptor;http://vocab.getty.edu/aat/;300250103;""
Fries;taal;niet gedefinieerd;"";"";""
Vinderhoute;plaats;descriptor;http://vocab.getty.edu/tgn/;7258928;""
Brabantse revolutie;gebeurtenis$onderwerp;niet gedefinieerd;wikipedia.org;"";"De Brabantse Omwenteling of Brabantse Revolutie was een opstand van de Zuidelijke Nederlanden in 1789 en 1790 tegen het Oostenrijkse gezag van keizer Jozef II. Hij begon in het gewest Brabant, maar breidde al heel snel uit over Vlaanderen, en nadien ook -zij het iets lauwer- in Henegouwen, Namen en het oude Limburg.
Deze opstand leidde tot het kortstondig bestaan van een republiek, de Verenigde Nederlandse Staten, onder leiding van Hendrik van der Noot."
